#	Isochrone	Z = 0.03000		Age = 	6.310e+07 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	Mbol 	Mu 	Mb 	Mv 	Mr 	Mi 	Mj 	Mh 	Mk 	Flum
	7.85	1.29999995	1.3000	0.3800	3.8026	4.3283	3.820	4.391	4.354	3.821	3.510	3.234	2.938	2.706	2.671	-0.51980772
	7.85	1.39999998	1.4000	0.5296	3.8207	4.2834	3.446	3.886	3.894	3.430	3.153	2.906	2.657	2.459	2.429	-0.47031994
	7.85	1.50000000	1.5000	0.6634	3.8386	4.2513	3.111	3.455	3.485	3.084	2.843	2.624	2.418	2.250	2.224	-0.42849231
	7.85	1.60000002	1.5999	0.7868	3.8586	4.2356	2.803	3.073	3.105	2.767	2.566	2.385	2.218	2.086	2.061	-0.39273920
	7.85	1.70000005	1.6999	0.9011	3.8804	4.2350	2.517	2.755	2.739	2.470	2.318	2.186	2.060	1.963	1.946	-0.36187632
	7.85	1.79999995	1.7999	1.0060	3.9012	4.2379	2.255	2.471	2.415	2.207	2.101	2.012	1.921	1.858	1.849	-0.33500274
	7.85	1.81924963	1.8191	1.0251	3.9048	4.2381	2.207	2.420	2.358	2.161	2.063	1.981	1.896	1.838	1.830	-0.33022628
	7.85	1.89999998	1.8999	1.1053	3.9198	4.2367	2.007	2.199	2.127	1.978	1.907	1.853	1.792	1.754	1.744	-0.31142170
	7.85	2.00000000	1.9999	1.1964	3.9368	4.2356	1.779	1.949	1.887	1.784	1.741	1.708	1.674	1.652	1.646	-0.29058670
	7.85	2.09999990	2.0998	1.2809	3.9526	4.2356	1.568	1.713	1.676	1.613	1.590	1.577	1.565	1.558	1.551	-0.27206346
	7.85	2.20000005	2.1998	1.3661	3.9672	4.2292	1.355	1.494	1.487	1.456	1.447	1.448	1.456	1.454	1.454	-0.25550276
	7.85	2.29999995	2.2998	1.4457	3.9807	4.2227	1.156	1.283	1.308	1.305	1.307	1.319	1.343	1.347	1.351	-0.24062108
	7.85	2.50000000	2.4997	1.5914	4.0053	4.2116	0.792	0.924	1.019	1.053	1.071	1.101	1.151	1.167	1.177	-0.21500434
	7.85	2.86808276	2.8676	1.8311	4.0436	4.1849	0.192	0.345	0.563	0.642	0.673	0.721	0.815	0.846	0.867	-0.17861481
	7.85	3.00000000	2.9994	1.9113	4.0558	4.1730	-0.008	0.158	0.416	0.503	0.540	0.590	0.695	0.731	0.754	-0.16809413
	7.85	3.50000000	3.4989	2.1878	4.0956	4.1224	-0.700	-0.481	-0.098	0.021	0.063	0.131	0.275	0.320	0.353	-0.13651311
	7.85	3.54421020	3.5431	2.2103	4.0988	4.1183	-0.756	-0.530	-0.138	-0.018	0.025	0.094	0.240	0.286	0.321	-0.13421929
	7.85	4.00000000	3.9982	2.4359	4.1289	4.0658	-1.320	-1.021	-0.548	-0.413	-0.363	-0.289	-0.115	-0.061	-0.019	-0.11399485
	7.85	4.03475523	4.0329	2.4526	4.1310	4.0609	-1.362	-1.058	-0.579	-0.444	-0.393	-0.318	-0.143	-0.088	-0.046	-0.11267123
	7.85	4.38916254	4.3865	2.6224	4.1493	4.0011	-1.786	-1.437	-0.910	-0.764	-0.713	-0.628	-0.441	-0.381	-0.335	-0.10056596
	7.85	4.50000000	4.4971	2.6750	4.1541	3.9783	-1.917	-1.556	-1.017	-0.868	-0.815	-0.729	-0.538	-0.479	-0.431	-0.09723650
	7.85	4.69958830	4.6961	2.7681	4.1617	3.9346	-2.150	-1.768	-1.209	-1.056	-1.001	-0.914	-0.716	-0.657	-0.607	-0.09170341
	7.85	4.94067240	4.9362	2.8815	4.1683	3.8690	-2.434	-2.037	-1.459	-1.302	-1.245	-1.158	-0.954	-0.894	-0.843	-0.08571465
	7.85	5.00000000	4.9953	2.9100	4.1691	3.8490	-2.505	-2.107	-1.526	-1.369	-1.311	-1.224	-1.019	-0.960	-0.908	-0.08434449
