#	Isochrone	Z = 0.00800		Age = 	6.310e+07 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	Mbol 	Mu 	Mb 	Mv 	Mr 	Mi 	Mj 	Mh 	Mk 	Flum
	7.80	6.39803743	6.3852	3.6348	3.6390	1.1103	-4.317	-1.120	-2.423	-3.705	-4.363	-4.953	-5.806	-6.481	-6.562	-0.06046486
	7.80	6.39837933	6.3855	3.6928	3.6326	1.0269	-4.462	-1.072	-2.476	-3.799	-4.476	-5.083	-5.964	-6.664	-6.751	-0.06046050
	7.80	6.39898729	6.3859	3.7473	3.6272	0.9508	-4.598	-1.041	-2.530	-3.889	-4.584	-5.206	-6.111	-6.833	-6.924	-0.06045275
	7.80	6.39967394	6.3863	3.8015	3.6228	0.8788	-4.734	-1.043	-2.587	-3.977	-4.692	-5.326	-6.255	-6.995	-7.090	-0.06044399
	7.80	6.40040064	6.3867	3.8554	3.6187	0.8086	-4.868	-1.061	-2.652	-4.069	-4.801	-5.447	-6.398	-7.154	-7.253	-0.06043473
	7.80	6.40276051	6.3876	3.8981	3.6156	0.7537	-4.975	-1.082	-2.707	-4.144	-4.889	-5.545	-6.512	-7.279	-7.381	-0.06040466
	7.80	6.42267084	6.3956	3.8428	3.6207	0.8298	-4.837	-1.082	-2.653	-4.058	-4.782	-5.423	-6.363	-7.111	-7.208	-0.06015200
	7.80	6.43667650	6.4028	3.7861	3.6256	0.9065	-4.695	-1.081	-2.595	-3.968	-4.671	-5.297	-6.212	-6.940	-7.032	-0.05997537
	7.80	6.44808578	6.4097	3.7335	3.6307	0.9800	-4.564	-1.105	-2.546	-3.885	-4.568	-5.180	-6.070	-6.778	-6.866	-0.05983215
	7.80	6.45949745	6.4174	3.6861	3.6362	1.0501	-4.445	-1.156	-2.509	-3.811	-4.478	-5.075	-5.941	-6.626	-6.709	-0.05968950
	7.80	6.47459173	6.4284	3.6427	3.6429	1.1208	-4.337	-1.242	-2.494	-3.756	-4.403	-4.982	-5.819	-6.478	-6.556	-0.05950172
	7.80	6.49632359	6.4448	3.6183	3.6517	1.1817	-4.276	-1.423	-2.553	-3.765	-4.385	-4.942	-5.741	-6.364	-6.435	-0.05923316
	7.80	6.50903702	6.4546	3.6642	3.6682	1.2025	-4.391	-1.908	-2.852	-3.979	-4.557	-5.083	-5.811	-6.372	-6.439	-0.05907703
	7.80	6.51201677	6.4568	3.7074	3.6975	1.2767	-4.499	-2.635	-3.270	-4.241	-4.749	-5.212	-5.818	-6.288	-6.349	-0.05904054
	7.80	6.51421356	6.4585	3.7256	3.7400	1.4284	-4.544	-3.403	-3.712	-4.444	-4.854	-5.234	-5.694	-6.043	-6.103	-0.05901366
	7.80	6.51564550	6.4596	3.7331	3.7613	1.5065	-4.563	-3.676	-3.892	-4.516	-4.883	-5.221	-5.626	-5.923	-5.973	-0.05899615
	7.80	6.51705503	6.4608	3.7388	3.7800	1.5757	-4.577	-3.865	-4.041	-4.568	-4.892	-5.196	-5.544	-5.802	-5.851	-0.05897893
	7.80	6.51853991	6.4620	3.7441	3.7957	1.6331	-4.590	-3.989	-4.179	-4.612	-4.888	-5.147	-5.474	-5.702	-5.745	-0.05896079
	7.80	6.52000189	6.4632	3.7488	3.8097	1.6842	-4.602	-4.094	-4.284	-4.648	-4.882	-5.118	-5.411	-5.616	-5.643	-0.05894294
	7.80	6.52217531	6.4650	3.7554	3.8293	1.7565	-4.619	-4.230	-4.415	-4.694	-4.878	-5.073	-5.322	-5.486	-5.511	-0.05891643
	7.80	6.52434397	6.4668	3.7614	3.8466	1.8196	-4.634	-4.323	-4.510	-4.718	-4.870	-5.028	-5.240	-5.368	-5.394	-0.05888999
	7.80	6.52652073	6.4686	3.7670	3.8619	1.8754	-4.647	-4.415	-4.593	-4.740	-4.853	-4.987	-5.164	-5.271	-5.291	-0.05886348
	7.80	6.52866268	6.4705	3.7722	3.8760	1.9266	-4.660	-4.483	-4.647	-4.750	-4.837	-4.945	-5.093	-5.180	-5.200	-0.05883741
	7.80	6.53149652	6.4729	3.7785	3.8929	1.9883	-4.676	-4.571	-4.699	-4.751	-4.815	-4.889	-5.011	-5.068	-5.085	-0.05880295
	7.80	6.53431702	6.4753	3.7843	3.9083	2.0440	-4.691	-4.636	-4.719	-4.739	-4.781	-4.837	-4.925	-4.975	-4.982	-0.05876868
	7.80	6.53774548	6.4783	3.7909	3.9252	2.1054	-4.707	-4.703	-4.727	-4.716	-4.739	-4.782	-4.838	-4.873	-4.876	-0.05872708
	7.80	6.54114676	6.4813	3.7968	3.9401	2.1594	-4.722	-4.737	-4.710	-4.682	-4.693	-4.731	-4.758	-4.785	-4.780	-0.05868586
	7.80	6.54574156	6.4854	3.8035	3.9568	2.2195	-4.739	-4.773	-4.684	-4.642	-4.651	-4.671	-4.676	-4.690	-4.684	-0.05863025
	7.80	6.55316877	6.4920	3.8118	3.9739	2.2802	-4.760	-4.792	-4.646	-4.592	-4.597	-4.604	-4.587	-4.597	-4.580	-0.05854056
	7.80	6.55990505	6.4980	3.8169	3.9788	2.2950	-4.772	-4.803	-4.641	-4.585	-4.588	-4.592	-4.567	-4.577	-4.557	-0.05845942
	7.80	6.57412815	6.5106	3.8230	3.9655	2.2368	-4.788	-4.824	-4.704	-4.654	-4.660	-4.675	-4.670	-4.681	-4.671	-0.05828875
	7.80	6.58946848	6.5241	3.8295	3.9468	2.1560	-4.804	-4.831	-4.775	-4.741	-4.751	-4.783	-4.799	-4.822	-4.815	-0.05810563
	7.80	6.59878969	6.5322	3.8324	3.9307	2.0894	-4.811	-4.822	-4.825	-4.805	-4.823	-4.863	-4.910	-4.939	-4.940	-0.05799485
	7.80	6.60524225	6.5377	3.8336	3.9159	2.0296	-4.814	-4.790	-4.843	-4.844	-4.875	-4.925	-4.995	-5.044	-5.045	-0.05791838
	7.80	6.60981894	6.5416	3.8338	3.9023	1.9750	-4.814	-4.745	-4.844	-4.875	-4.926	-4.988	-5.089	-5.139	-5.150	-0.05786425
	7.80	6.61355782	6.5448	3.8331	3.8878	1.9181	-4.813	-4.693	-4.831	-4.893	-4.964	-5.048	-5.176	-5.240	-5.259	-0.05782009
	7.80	6.61805964	6.5485	3.8321	3.8698	1.8471	-4.810	-4.614	-4.783	-4.901	-4.999	-5.118	-5.279	-5.374	-5.394	-0.05776700
	7.80	6.61981297	6.5499	3.8302	3.8572	1.7988	-4.806	-4.556	-4.737	-4.898	-5.021	-5.162	-5.348	-5.462	-5.483	-0.05774635
